Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix
07/04/2025,14:42:02,01/01/2020,00:01:07,8674886293973,0x22ca,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11530,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:42:02,01/01/2020,00:01:07,8674886293973,0x22cb,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11530,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:42:48,-, -, -, 0x22cc,GTBCS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
07/04/2025,14:42:54,,,,0x22cd,ACK
07/04/2025,14:43:01,,,,0x22ce,HBD
07/04/2025,14:43:32,07/04/2025,14:43:34,8674886293973,0x22d0,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:43:32,07/04/2025,14:43:34,8674886293973,0x22cf,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:43:32,07/04/2025,14:43:34,8674886293973,0x22d1,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:43:32,07/04/2025,14:43:34,8674886293973,0x22d2,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:44:26,AT+GTGDO=gv58cg,0,30,3,,,,,,FFFF$
07/04/2025,14:44:35,07/04/2025,14:44:37,8674886293973,0x22d3,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11446,0000,0000,00,02,12,00,-,154,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:44:36,07/04/2025,14:44:38,8674886293973,0x22d4,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11446,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:44:37,07/04/2025,14:44:39,8674886293973,0x22d5,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,93,11446,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:44:38,07/04/2025,14:44:39,8674886293973,0x22d6,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,93,11446,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:44:39,AT+GTGDO=gv58cg,0,30,3,,,,,,FFFF$
07/04/2025,14:44:39,,,,0x22d7,ACK
07/04/2025,14:45:01,,,,0x22d8,HBD
07/04/2025,14:47:02,,,,0x22d9,HBD
07/04/2025,14:48:46,07/04/2025,14:48:47,8674886293973,0x22da,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11452,0000,0000,00,02,12,00,-,250,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:48:47,07/04/2025,14:48:48,8674886293973,0x22db,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11452,0000,0000,01,02,22,00,-,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:48:48,07/04/2025,14:48:50,8674886293973,0x22dc,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11452,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:48:48,07/04/2025,14:48:50,8674886293973,0x22dd,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11452,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:49:02,,,,0x22de,HBD
07/04/2025,14:51:02,,,,0x22df,HBD
07/04/2025,14:53:02,,,,0x22e0,HBD
07/04/2025,14:55:02,,,,0x22e1,HBD
07/04/2025,14:57:02,,,,0x22e2,HBD
07/04/2025,14:59:02,,,,0x22e3,HBD
07/04/2025,15:01:02,,,,0x22e4,HBD
07/04/2025,15:03:03,,,,0x22e5,HBD
07/04/2025,15:05:03,,,,0x22e6,HBD
07/04/2025,15:06:05,,,,0x22e7,ACK
07/04/2025,15:06:08,	AT+GTDIS=gv58cg,0,,,,1,1,,,,,,,,,,,,,,,FFFF$
07/04/2025,15:06:09,,,,0x22e8,ACK
07/04/2025,15:06:14,AT+GTDIS=gv58cg,0,,,,1,1,,,,,,,,,,,,,,,FFFF$
07/04/2025,15:06:14,,,,0x22e9,ACK
07/04/2025,15:06:19,AT+GTDIS=gv58cg,0,,,,1,1,,,2,,,,,,,,,,,,FFFF$
07/04/2025,15:06:19,,,,0x22ea,ACK
07/04/2025,15:06:24,,,,0x22eb,ACK
07/04/2025,15:06:25,AT+GTDIS=gv58cg,0,,,,1,1,,,2,,,,,,,,,,,,FFFF$
07/04/2025,15:06:26,,,,0x22ec,ACK
07/04/2025,15:06:33,AT+GTDIS=gv58cg,0,,,,1,1,,,,,,,,,,,,,,,FFFF$
07/04/2025,15:06:34,,,,0x22ed,ACK
07/04/2025,15:07:03,,,,0x22ee,HBD
07/04/2025,15:09:03,,,,0x22ef,HBD
07/04/2025,15:11:03,,,,0x22f0,HBD
07/04/2025,15:11:39,AT+GTDIS=gv58cg,0,,,,1,,2,3,2,,,,,,,,,,,,FFFF$ 
07/04/2025,15:11:44,07/04/2025,15:11:45,8674886293973,0x22f1,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11484,0000,0000,00,02,12,00,-,1377,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,15:11:44,07/04/2025,15:11:46,8674886293973,0x22f2,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11484,0000,0000,01,02,22,00,-,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,15:11:45,07/04/2025,15:11:47,8674886293973,0x22f3,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11484,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,15:11:45,07/04/2025,15:11:47,8674886293973,0x22f4,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11484,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,15:11:46,AT+GTDIS=gv58cg,0,,,,1,,2,3,2,,,,,,,,,,,,FFFF$
07/04/2025,15:11:46,,,,0x22f5,ACK
07/04/2025,15:12:01,,,,0x22f6,ACK
07/04/2025,15:12:08,AT+GTDIS=gv58cg,0,,,,1,,20,,,,,,,,,,,,,,FFFF$
07/04/2025,15:12:08,,,,0x22f7,ACK
07/04/2025,15:12:29,AT+GTDIS=gv58cg,0,,,,1,,20,,2,,,,,,,,,,,,FFFF$
07/04/2025,15:12:30,,,,0x22f8,ACK
07/04/2025,15:12:34,,,,0x22f9,ACK
07/04/2025,15:15:03,,,,0x2300,HBD
07/04/2025,15:15:32,AT+GTDIS=gv58cg,0,,,,1,,20,,2,,,,,,,,,,,,FFFF$
07/04/2025,15:15:33,,,,0x2301,ACK
07/04/2025,15:17:03,,,,0x2302,HBD
07/04/2025,15:19:03,,,,0x2303,HBD
07/04/2025,15:21:03,,,,0x2304,HBD
07/04/2025,15:23:04,,,,0x2305,HBD
07/04/2025,15:25:04,,,,0x2306,HBD
07/04/2025,15:27:04,,,,0x2307,HBD
07/04/2025,15:29:04,,,,0x2308,HBD
07/04/2025,15:31:04,,,,0x2309,HBD
07/04/2025,15:33:04,,,,0x230a,HBD
07/04/2025,15:35:05,,,,0x230b,HBD
07/04/2025,15:37:05,,,,0x230c,HBD
07/04/2025,15:39:05,,,,0x230d,HBD
07/04/2025,15:41:05,,,,0x230e,HBD
07/04/2025,15:43:05,,,,0x230f,HBD
07/04/2025,15:45:05,,,,0x2310,HBD
07/04/2025,15:47:05,,,,0x2311,HBD
07/04/2025,15:49:05,,,,0x2312,HBD
07/04/2025,15:51:05,,,,0x2313,HBD
07/04/2025,15:53:05,,,,0x2314,HBD
07/04/2025,15:55:05,,,,0x2315,HBD
07/04/2025,15:57:05,,,,0x2316,HBD
07/04/2025,15:59:05,,,,0x2317,HBD
07/04/2025,16:01:06,,,,0x2318,HBD
07/04/2025,16:03:06,,,,0x2319,HBD
07/04/2025,16:05:06,,,,0x231a,HBD
07/04/2025,16:07:06,,,,0x231b,HBD
07/04/2025,16:09:06,,,,0x231c,HBD
07/04/2025,16:11:06,,,,0x231d,HBD
07/04/2025,16:30:33,,,,0x233e,HBD
07/04/2025,16:31:03,07/04/2025,16:30:45,8674886293973,0x233f,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,00,02,12,00,-,925,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:31:03,07/04/2025,16:30:45,8674886293973,0x2340,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:31:03,,,,0x2346,HBD
07/04/2025,16:31:03,07/04/2025,16:30:46,8674886293973,0x2341,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,01,02,22,00,-,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:31:03,07/04/2025,16:30:50,8674886293973,0x2342,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:31:03,07/04/2025,16:31:00,8674886293973,0x2343,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,00,02,12,00,-,14,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:31:03,07/04/2025,16:31:00,8674886293973,0x2344,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:31:03,07/04/2025,16:31:02,8674886293973,0x2345,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,01,02,22,00,-,2,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:31:04,07/04/2025,16:31:05,8674886293973,0x2347,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11434,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:31:37,07/04/2025,16:31:39,8674886293973,0x2348,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,0,11438,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:31:57,07/04/2025,16:31:59,8674886293973,0x2349,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,0,11493,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:46:58,,,,0x236c,HBD
07/04/2025,16:46:58,07/04/2025,16:36:44,8674886293973,0x2356,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,100,11455,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,02,-
07/04/2025,16:46:59,07/04/2025,16:33:05,8674886293973,0x234d,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11423,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:46:59,07/04/2025,16:33:51,8674886293973,0x234e,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:46:59,07/04/2025,16:33:53,8674886293973,0x234f,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:46:59,07/04/2025,16:34:17,8674886293973,0x2350,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,69,11431,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:46:59,07/04/2025,16:34:41,8674886293973,0x2351,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11511,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:35:13,8674886293973,0x2352,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,11511,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:36:11,8674886293973,0x2353,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,0,11522,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:36:25,8674886293973,0x2354,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,11536,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:38:36,8674886293973,0x2358,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,03, -,-
07/04/2025,16:47:00,07/04/2025,16:38:38,8674886293973,0x2359,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,01,02,21,00,-,3,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:38:38,8674886293973,0x235a,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,100,11607,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:38:40,8674886293973,0x235b,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,11451,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:41:07,8674886293973,0x235c,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,100,11436,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:47:00,07/04/2025,16:41:07,8674886293973,0x235d,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11436,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:47:00,07/04/2025,16:41:32,8674886293973,0x235e,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11436,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:42:08,8674886293973,0x235f,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,0,11444,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:00,07/04/2025,16:42:14,8674886293973,0x2360,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,0,11500,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:01,07/04/2025,16:45:09,8674886293973,0x236b,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,100,11442,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,03,-
07/04/2025,16:47:01,07/04/2025,16:43:16,8674886293973,0x2361,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,93,11500,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:01,07/04/2025,16:43:18,8674886293973,0x2362,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,93,11500,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:01,07/04/2025,16:44:01,8674886293973,0x2363,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,0,11493,0000,0000,00,02,12,00,-,757,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:01,07/04/2025,16:44:02,8674886293973,0x2364,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,0,11493,0000,0000,01,02,22,00,-,1,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:01,07/04/2025,16:44:03,8674886293973,0x2365,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,0,11493,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:47:01,07/04/2025,16:44:03,8674886293973,0x2366,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,0,11493,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:47:01,07/04/2025,16:44:04,8674886293973,0x2367,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,0,11423,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:01,07/04/2025,16:44:12,8674886293973,0x2368,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,9,11520,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:01,07/04/2025,16:44:39,8674886293973,0x2369,GTDOG,0x00fe7fbf,802003,0x0902,0x0915,100,11442,0000,-,01,02,22,00,04,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-, None, -, None 
07/04/2025,16:47:02,-, -, -, 0x236a,GTBCS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
07/04/2025,16:47:02,07/04/2025,16:47:01,8674886293973,0x236d,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,03, -,-
07/04/2025,16:47:02,07/04/2025,16:47:02,8674886293973,0x236e,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,01,02,21,00,-,2,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:02,07/04/2025,16:47:03,8674886293973,0x236f,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,100,11572,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:02,07/04/2025,16:47:05,8674886293973,0x2370,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,11406,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:47:17,-, -, -, 0x2371,GTBCS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
07/04/2025,16:47:50,,,,0x2374,HBD
07/04/2025,16:47:50,,,,0x2372,ACK
07/04/2025,16:47:50,07/04/2025,16:47:45,8674886293973,0x2373,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11488,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,16:54:35,,,,0x2382,HBD
07/04/2025,16:54:35,07/04/2025,16:52:44,8674886293973,0x2381,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,100,11498,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,02,-
07/04/2025,16:54:35,-, -, -, 0x2377,GTBDS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
07/04/2025,16:54:35,-, -, -, 0x2378,GTBCS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
07/04/2025,16:54:35,07/04/2025,16:49:31,8674886293973,0x2379,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,100,11511,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:54:35,07/04/2025,16:49:31,8674886293973,0x237a,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11511,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,16:54:35,07/04/2025,16:54:36,8674886293973,0x2383,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,0,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,02, -,-
07/04/2025,16:54:36,07/04/2025,16:54:37,8674886293973,0x2384,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,0,0,0000,0000,01,02,21,00,-,2,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
